content,date,like,place,tags
"매년 찾아주시는 제주은행 비서팀 💙늘 감사합니다 🎂💞 ☺️⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀화면 속에 꽉차는 사진 속 케익은 3호 크레센트형 🎂⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀현재 ~ 25일까지 주문 마감31일 주문 마감 ❤️⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀디엠은 확인이 어려워요 🙏🏻⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀곱닥헌의 모든 제품, 패키징은 제 브랜드와 맞게 제가 많이 연구하고 노력하여 얻어낸 결과물 입니다. 카피캣은 싫어요 😖(제 디자인은 저에게만 의뢰 주세요 🙇🏻‍♀️. 저도 타업체 디자인은 작업하지 않습니다 ☺️. )⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀요즘 주문량이 많아, 답변도 늦고 마감된 날짜가 많아요 🙏🏻예약 주문은 여유있게 최소 1-2주 전 연락 부탁드립니다 ❤️⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀✔️천연가루로 조색하는 건강한 플라워 떡케익 입니다.✔️색소, 계란, 버터, 밀가루 들어가지 않아요.✔️사진은 밝기 외엔 보정을 하지 않습니다.⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀▫️모든 제품의 예약은 정성을 기울일 수 있게 최소 3-4일전, ▫️케이터링 및 단체주문, 출강 문의는여유있게 ~ 한달 전 문의 부탁드립니다.⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀▫️ 모든 제품은 주문 제작 상품으로 예약제 입니다.⠀⠀ 죄송하지만 당일제작은 어렵습니다.⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀▫️ 010-8430-8288▫️카카오톡: soonji1119⠀  다이렉트(dm) 확인은 어렵습니다⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀▫️문의가 원활한 시간 : 월~금 / 10-6시 , 토일 / 12-2시케익 작업중 또는 상담중에는 답변이 어려울 수 있어,문의는 되도록 카톡이나 문자로 부탁드립니다 ^^방문 상담을 원하시는 경우 사전에 연락 꼭 부탁드립니다.⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀문의 주실 때에 원하시는 날짜, 시간, 디자인을 함께 말씀해주시면 상담이 조금 수월합니다 ❤⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#제주맛집 #제주결혼식 #제주웨딩 #제주스몰웨딩 #제주부부 #제주예비부부 #제주주문제작케익 #제주케이크 #제주여행 #제주 #jeju #용돈케익 #제주용돈케익 #브런치 #코로나 #곱닥헌 #곱닥헌케익 #서귀포답례떡 #제주답례떡 #제주여행 #제주가볼만한곳 #여름휴가 #제주상견례 #제주상견례선물 #제주도맛집 #목요일 #제주은행 #제주가정보육 #가정보육 #개학","['#제주맛집', '#제주결혼식', '#제주웨딩', '#제주스몰웨딩', '#제주부부', '#제주예비부부', '#제주주문제작케익', '#제주케이크', '#제주여행', '#제주', '#jeju', '#용돈케익', '#제주용돈케익', '#브런치', '#코로나', '#곱닥헌', '#곱닥헌케익', '#서귀포답례떡', '#제주답례떡', '#제주여행', '#제주가볼만한곳', '#여름휴가', '#제주상견례', '#제주상견례선물', '#제주도맛집', '#목요일', '#제주은행', '#제주가정보육', '#가정보육', '#개학']",2021-08-19,0,
🌴🌴🌴🌴🌴,[],2021-08-19,0,
제주4단계? 🥺7월에 제주 너무 좋아뚜 🤍🤍#제주핫플싹스리 🖤👍🏻,['#제주핫플싹스리'],2021-08-19,0,
광고)제주공항에서 진~짜가깝고 개별룸이 많아서 더 좋고맛있는 도민맛집으로유명한 '연동대게회타운'낮2시부터 ~ 라스트오더는 밤 12시까지개인룸에서 맘편하게 먹자!!🙊이야.. 살이 꽉 차있네소리가 절로나오는탱글 쫄깃한💦속살에⠀녹~찐한 내장까지증말 스릉흔다❤❤⠀밑반찬 구성도푸짐하니 다양하게즐길 수 있어 좋고!⠀살이꽉찬 대게&킹크랩 맛집👏⠀개별룸 형식으로걱정🙅 ♀없이 먹는'연동대게회타운'⠀<연동대게회타운>*제주 제주시 신대로 125*064-903-1889#제주맛집 #제주도맛집#제주공항근처맛집#제주골프 #제주도골프#제주여행 #제주도여행#제주 #제주도 #제주시맛집 #제주시 #제주도민맛집 #제주공항 #제주도공항,"['#제주맛집', '#제주도맛집', '#제주공항근처맛집', '#제주골프', '#제주도골프', '#제주여행', '#제주도여행', '#제주', '#제주도', '#제주시맛집', '#제주시', '#제주도민맛집', '#제주공항', '#제주도공항']",2021-08-19,0,
#일상#제주여행#봉식이자매같은 듯 다른 딸램 💖코로나는 언제쯤 ..ㅠ ㅜ🥲,"['#일상', '#제주여행', '#봉식이자매같은']",2021-08-19,0,
죠심히 잘 쏘다니는 중날씨 최고 좋았던 제주 2일차🌴#제주여행 #천지연폭포 #사계해안 #송악산,"['#제주여행', '#천지연폭포', '#사계해안', '#송악산']",2021-08-19,0,
광고)제주공항에서 진~짜가깝고 개별룸이 많아서 더 좋고맛있는 도민맛집으로유명한 '연동대게회타운'낮2시부터 ~ 라스트오더는 밤 12시까지개인룸에서 맘편하게 먹자!!🙊이야.. 살이 꽉 차있네소리가 절로나오는탱글 쫄깃한💦속살에⠀녹~찐한 내장까지증말 스릉흔다❤❤⠀밑반찬 구성도푸짐하니 다양하게즐길 수 있어 좋고!⠀살이꽉찬 대게&킹크랩 맛집👏⠀개별룸 형식으로걱정🙅 ♀없이 먹는'연동대게회타운'⠀<연동대게회타운>*제주 제주시 신대로 125*064-903-1889#제주맛집 #제주도맛집#제주공항근처맛집#제주골프 #제주도골프#제주여행 #제주도여행#제주 #제주도 #제주시맛집 #제주시 #제주도민맛집 #제주공항 #제주도공항,"['#제주맛집', '#제주도맛집', '#제주공항근처맛집', '#제주골프', '#제주도골프', '#제주여행', '#제주도여행', '#제주', '#제주도', '#제주시맛집', '#제주시', '#제주도민맛집', '#제주공항', '#제주도공항']",2021-08-19,0,
"..[🐬ULTRA MARINE🐳]협재 울트라마린ㅡ잊고있었는데 역시 제주 바다는 협재지..푸르다못해 영롱한 바다빛.🌊어디서 어떻게 찍어도 작품이다📸꼭 와봐야지 하고 저장해뒀었는데,오길 아주 잘했다.직원분들도 아주 친절하고,커피까지 맛있어버리니 참🤩또 올 수 밖에...👍👍✔️간달프라떼(솔트 카라멜 프레즐 라떼)✔️생각보다 여유로운 내부분위기(노키즈, 노펫 카페❌)✔️여유있는 주차공간🚗⏰영업시간⏰11:00 ~ 20:00 (4~10월)11:00 ~ 19:30 (11~3월)...",[],2021-08-19,0,
올 여름 잘 보냈다😊물이랑 친해지는중,[],2021-08-19,0,
대한민국 여기저기~ 제주도 여행.기회되는데로 무작정 다니기.날씨보니 다시 날아가고 싶다.제주 용두암.Lock-on D.Wind is Memory.Photo by ParanBaram D.#풍경사진 #풍경촬영#풍경그램#사진출사#LANDSCAPE#KOREALANDSCAPE#제주여행#제주도#용두암 #파바그램#파람그램#파바D그램#캐논이미지스토밍#CANONPHOTOGRAPHY#LANDSCAPEPHOTOGRAPHY#HOBBY #HOBBYPHOTO#바람의기억 #Wind_Is_Memory#로크온D #Lock_On_D#캐논 #Canon#5DMARK3 #5DMARK4 #EOS_R#PARANBARAM #파란바람#PARANBARAM_D #파란바람D,"['#풍경사진', '#풍경촬영', '#풍경그램', '#사진출사', '#LANDSCAPE', '#KOREALANDSCAPE', '#제주여행', '#제주도', '#용두암', '#파바그램', '#파람그램', '#파바D그램', '#캐논이미지스토밍', '#CANONPHOTOGRAPHY', '#LANDSCAPEPHOTOGRAPHY', '#HOBBY', '#HOBBYPHOTO', '#바람의기억', '#Wind_Is_Memory', '#로크온D', '#Lock_On_D', '#캐논', '#Canon', '#5DMARK3', '#5DMARK4', '#EOS_R', '#PARANBARAM', '#파란바람', '#PARANBARAM_D', '#파란바람D']",2021-08-19,0,
광고)제주공항에서 진~짜가깝고 개별룸이 많아서 더 좋고맛있는 도민맛집으로유명한 '연동대게회타운'낮2시부터 ~ 라스트오더는 밤 12시까지개인룸에서 맘편하게 먹자!!🙊이야.. 살이 꽉 차있네소리가 절로나오는탱글 쫄깃한💦속살에⠀녹~찐한 내장까지증말 스릉흔다❤❤⠀밑반찬 구성도푸짐하니 다양하게즐길 수 있어 좋고!⠀살이꽉찬 대게&킹크랩 맛집👏⠀개별룸 형식으로걱정🙅 ♀없이 먹는'연동대게회타운'⠀<연동대게회타운>*제주 제주시 신대로 125*064-903-1889#제주맛집 #제주도맛집#제주공항근처맛집#제주골프 #제주도골프#제주여행 #제주도여행#제주 #제주도 #제주시맛집 #제주시 #제주도민맛집 #제주공항 #제주도공항,"['#제주맛집', '#제주도맛집', '#제주공항근처맛집', '#제주골프', '#제주도골프', '#제주여행', '#제주도여행', '#제주', '#제주도', '#제주시맛집', '#제주시', '#제주도민맛집', '#제주공항', '#제주도공항']",2021-08-19,0,
☺︎⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#무민랜드,['#무민랜드'],2021-08-19,0,
사랑하는 사람들은 함께 여행을 떠나고 싶어 한다. 일상의 모든 것들을 벗어버리고 둘만의 시간을 원한다. 바닷가를 거닐며 파도에 취하고 숲속 길을 산책하며 숲 향기에 빠져들고 싶어 한다. 사랑하는 사람과 떠나는 여행은 마음 설레고 가슴 벅찬 일이다.- 용혜원님의 시 <사랑하니까> 중에서by 에디터 H#시티컷 #여행 #시,"['#시티컷', '#여행', '#시']",2021-08-19,0,
잘 나왔대 ㅎㅁㅎ🏝#제주양떼목장,['#제주양떼목장'],2021-08-19,0,
한숨을 한숨을 아주으 그으냥😅오름은 올라야해서 오름이자나 ..그걸 깜빡하고쪼리신고 간 내가 잘못했었네 😁가고시픈 #jeju#금악오름#6월의제주#회사여행✈️#10월엔남해#울회사복지짱#시너지짱,"['#jeju', '#금악오름', '#6월의제주', '#회사여행✈️', '#10월엔남해', '#울회사복지짱', '#시너지짱']",2021-08-19,0,
취미여도 좋아......#제주도 #제주여행 #여행 #소니이미지갤러리 #사진 #photography #streetphotography #daily #photolog #첫줄,"['#제주도', '#제주여행', '#여행', '#소니이미지갤러리', '#사진', '#photography', '#streetphotography', '#daily', '#photolog', '#첫줄']",2021-08-19,0,
in Jeju🌴,[],2021-08-16,0,
D!,[],2021-08-10,0,
요즘내힐링🙏,[],2021-06-02,0,
#무지개해안도로 #제주도 #제주여행,"['#무지개해안도로', '#제주도', '#제주여행']",2021-08-19,0,
대한민국 여기저기~ 제주도 여행.기회되는데로 무작정 다니기.간만에 벤치에 앉아 바람쐬기~제주 외돌개.Lock-on D.Wind is Memory.Photo by ParanBaram D.#풍경사진 #풍경촬영#풍경그램#사진출사#LANDSCAPE#KOREALANDSCAPE#제주여행#제주도#외돌개 #파바그램#파람그램#파바D그램#캐논이미지스토밍#CANONPHOTOGRAPHY#LANDSCAPEPHOTOGRAPHY#HOBBY #HOBBYPHOTO#바람의기억 #Wind_Is_Memory#로크온D #Lock_On_D#캐논 #Canon#5DMARK3 #5DMARK4 #EOS_R#PARANBARAM #파란바람#PARANBARAM_D #파란바람D,"['#풍경사진', '#풍경촬영', '#풍경그램', '#사진출사', '#LANDSCAPE', '#KOREALANDSCAPE', '#제주여행', '#제주도', '#외돌개', '#파바그램', '#파람그램', '#파바D그램', '#캐논이미지스토밍', '#CANONPHOTOGRAPHY', '#LANDSCAPEPHOTOGRAPHY', '#HOBBY', '#HOBBYPHOTO', '#바람의기억', '#Wind_Is_Memory', '#로크온D', '#Lock_On_D', '#캐논', '#Canon', '#5DMARK3', '#5DMARK4', '#EOS_R', '#PARANBARAM', '#파란바람', '#PARANBARAM_D', '#파란바람D']",2021-08-19,0,
"제주도에 이런 맛집이 있었다닝 ㅠㅠ감동 흑흑 ㅠㅠ연어장, 흑돼지, 한우.. 다 최애..   #팔로잉 #첫줄안녕 #요술식탁 #그냥 #월요병 #제주레스토랑 #좋아요램 #제주한우맛집 #사진스타그램 #제주용담동 #일상스타그램 #동문시장맛집 #좋반댓 #제주여행 #인스타굿 #제주공항근처 #팔로미 #제주맛집추천 #주말 #제주시내밥집 #데일리그램 #제주공항맛집 #선팔하면맞팔 #연어장 #맞좋아요","['#팔로잉', '#첫줄안녕', '#요술식탁', '#그냥', '#월요병', '#제주레스토랑', '#좋아요램', '#제주한우맛집', '#사진스타그램', '#제주용담동', '#일상스타그램', '#동문시장맛집', '#좋반댓', '#제주여행', '#인스타굿', '#제주공항근처', '#팔로미', '#제주맛집추천', '#주말', '#제주시내밥집', '#데일리그램', '#제주공항맛집', '#선팔하면맞팔', '#연어장', '#맞좋아요']",2021-08-19,0,
좋아하는 카페도 가고🌿물놀이 실컷 한 후💦저녁에 맛난 음식이랑 와인도 마시고🍷🍽호텔에서 편히 누워 시원한 맥주까지🍺😆더할 나위 없었던 하루✨..#주말 #데일리그램 #제주여행 #카페 #제주맛집 #데일리룩 #오오티디 #카페스타그램 #weekend #dailypic #cafe #dailylook #outfit #good,"['#주말', '#데일리그램', '#제주여행', '#카페', '#제주맛집', '#데일리룩', '#오오티디', '#카페스타그램', '#weekend', '#dailypic', '#cafe', '#dailylook', '#outfit', '#good']",2021-08-19,0,
낯선 사람 앞에선 소심한 오빠가 까불거리는데 웃겨 죽는줄ㅋㅋ🤣..#제주도#뒤죽박죽#제주여행#안돌오름#비밀의숲,"['#제주도', '#뒤죽박죽', '#제주여행', '#안돌오름', '#비밀의숲']",2021-08-19,0,
"-Patagonia flannel shirt(size.표기 사이즈S, 국내 사이즈 97-100정도)90’s Polo Ralph Lauren Two Pleats Chino Pants(size.국내 사이즈 30-31정도)#빈티지어게인_구매가능 𝒱𝒾𝓃𝓉𝒶𝑔𝑒 𝒶𝑔𝒶𝒾𝓃“합리적이고 가치있는 소비를 지향합니다.옛 것의 아름다움을 즐겨주세요.”📍서귀포시 김정문화로 39 1층 🕗 12:00 - 20:00🔒 MONDAY OFF💌 모든 문의는 DM 으로 주세요.🔖 구매는 오프라인 쇼룸, DM으로 구매 가능하세요.",['#빈티지어게인_구매가능'],2021-08-19,0,
"✨-제주도에서는 대충먹는 브런치도 꿀맛.예쁜 주방에서 준비하면 뭐든 신나고 맛있죠.역시 음식은 분위기랑 장소도 중요한것 같아요숙소는 제주도 ""일상호사""#맛스타그램 #맛집추천 #데이트코스 #서울맛집 #서울맛집추천 #맛집탐방 #일상 #좋아요 #선팔 #맞팔 #소통 #먹팔 #먹팔소통 #일상스타그램 #제주 #제주도여행 #제주여행 #제주숙소 #제주숙소추천 #제주독채펜션 #제주독채 #여행스타그램 #브런치 #여행","['#맛스타그램', '#맛집추천', '#데이트코스', '#서울맛집', '#서울맛집추천', '#맛집탐방', '#일상', '#좋아요', '#선팔', '#맞팔', '#소통', '#먹팔', '#먹팔소통', '#일상스타그램', '#제주', '#제주도여행', '#제주여행', '#제주숙소', '#제주숙소추천', '#제주독채펜션', '#제주독채', '#여행스타그램', '#브런치', '#여행']",2021-08-19,0,
#제주여행 ..제주 여행후 공항으로 돌아가기전항상 들리는 공항 뒷길해안길 따라 드라이브 하기도 좋고벤치에 앉아 풍경보며 이런저런 생각하기도 좋은곳용두암쪽에는 신생핫플들도 생겼던데또 가고 싶은 곳,['#제주여행'],2021-08-19,0,
하트시그널3에 나왔던 카페인데 TV로 봤던 느낌이랑 너무 달라서 깜짝 놀랐다…#제주 #제주도 #제주여행 #여행스타그램 #휴가 #여름휴가 #카페 #제주카페 #카페스타그램 #하트시그널3 #이너프 #enough,"['#제주', '#제주도', '#제주여행', '#여행스타그램', '#휴가', '#여름휴가', '#카페', '#제주카페', '#카페스타그램', '#하트시그널3', '#이너프', '#enough']",2021-08-19,0,
⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀#귀욥고곱은거❤️⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀,['#귀욥고곱은거❤️⠀⠀⠀⠀⠀⠀'],2021-08-19,0,
"-오전에는 천둥번개가치더니 , 지금은 햇빛쨍🧐제주날씨는 참 오락가락 변덕쟁이🤭-오늘도 투접시족발은 오픈 준비 마치고 문을 활짝 열었어요☺️-제주흑돼지족발과,신선한 야채🥕들을 많이많이 준비했어용🤗-⏰15:00~23:30(재료소진시까지)🏡구좌읍 세화2길 22 그린뷰타운 1층☎️064-782-5477궁금하신거나 자세한 사항은 📞주세요😁-#투접시족발#세화오일장#세화오일장맛집#세화해변맛집#세화맛집#평대맛집#평대해변맛집#하도리맛집#하도해변맛집#종달리맛집#구좌읍맛집#구좌맛집#월정리맛집#월정리해변맛집#비자림맛집#세화족발맛집#제주흑돼지#세화흑돼지맛집#세화배달#구좌읍배달#세화해녀박물관근처#해녀박물관맛집#반반족발#불족#허니마늘족발#튀김족발#제주여행#세화도민맛집#제주도민맛집#제주동쪽여행","['#투접시족발', '#세화오일장', '#세화오일장맛집', '#세화해변맛집', '#세화맛집', '#평대맛집', '#평대해변맛집', '#하도리맛집', '#하도해변맛집', '#종달리맛집', '#구좌읍맛집', '#구좌맛집', '#월정리맛집', '#월정리해변맛집', '#비자림맛집', '#세화족발맛집', '#제주흑돼지', '#세화흑돼지맛집', '#세화배달', '#구좌읍배달', '#세화해녀박물관근처', '#해녀박물관맛집', '#반반족발', '#불족', '#허니마늘족발', '#튀김족발', '#제주여행', '#세화도민맛집', '#제주도민맛집', '#제주동쪽여행']",2021-08-19,0,
⚪️sat - thu pm 1:00 - pm 6:00커피를 제외한 나머지음료와 디저트는 미리 만들어 냉장하여 판매하기 때문에 조기소진될 수 있으니 특정 메뉴를 구매하고자 오시는분들은 전화로 미리 연락주시면 체크해드리겠습니다 🚩7/19(thu) #soldout#시트론애플티보틀#레몬머틀티보틀...#루페이퍼 #루페이퍼쇼룸 #부티크상점#rupaper #rupapershowroom #boutiquestore,"['#soldout', '#시트론애플티보틀', '#레몬머틀티보틀...', '#루페이퍼', '#루페이퍼쇼룸', '#부티크상점', '#rupaper', '#rupapershowroom', '#boutiquestore']",2021-08-19,0,
간만에 친구랑 속닥속닥~~....................#루이비통백팩#루이비통팔찌#루이비통네일#제주#제주도카페#제주카페#제주공항근처맛집#제주맛집#제주스냅#제주여행#제주시맛집#제주애월맛집#사랑합니다#여행사지#집사#사과#사진보정#사천#커셉사진#사설토토#사진여행#사이클#사람#사랑꾼#사진가#사상#풍경#풍경사진#풍경그램#풍경스타그램,"['#루이비통백팩', '#루이비통팔찌', '#루이비통네일', '#제주', '#제주도카페', '#제주카페', '#제주공항근처맛집', '#제주맛집', '#제주스냅', '#제주여행', '#제주시맛집', '#제주애월맛집', '#사랑합니다', '#여행사지', '#집사', '#사과', '#사진보정', '#사천', '#커셉사진', '#사설토토', '#사진여행', '#사이클', '#사람', '#사랑꾼', '#사진가', '#사상', '#풍경', '#풍경사진', '#풍경그램', '#풍경스타그램']",2021-08-19,0,
"#서귀포 #모슬포새우살아있는 싱싱한 새우를 겟할 수 이쒀🦐물이 깨끗하기로 유명한 모슬포 해안🌊에서 가져와다른 새우들과는 어나덜 클라스를 자랑해👍👍정부가 인증한 친환경 새우양식 기술인 ""바이오플락"" 기술을 이용하여 새우를 생산중❗️❗️더욱 믿음직스러워 안전하게 먹을 수 있는 곳이라규😆새우 포장하러 달려 가즈아💨@오늘은 새우파티 각이다🙋‍♂️🔹주소 : 제주특별자치도 서귀포시 대정읍 노을해안로 102-19 새우양식장🔹매일 00:00 - 24:00#제주여행 #제주도여행 #제주여행코스 #제주가볼만한곳 #제주맛집추천 #제주도맛집추천 #제주핫플 #제주도핫플 #제주도가볼만한곳 #제주도새우 #새우맛집 #서귀포맛집 #서귀포맛집추천 #대정맛집 #대정읍맛집","['#서귀포', '#모슬포새우살아있는', '#제주여행', '#제주도여행', '#제주여행코스', '#제주가볼만한곳', '#제주맛집추천', '#제주도맛집추천', '#제주핫플', '#제주도핫플', '#제주도가볼만한곳', '#제주도새우', '#새우맛집', '#서귀포맛집', '#서귀포맛집추천', '#대정맛집', '#대정읍맛집']",2021-08-19,0,
"눈코입이 자유로웠던 인간이황사로 눈 앞이 흐려지고유해가스로 호흡은 혹사 당하고재주가 늘어 말이 많아지니 입은, 또 가시가 돋혀도 결국 내 탓이니까ㅡ 인간들 탓이니까, 우리가 겪어 내야는게 맞는데이들의 생에 침범한 우리가, 또 겪어 내야할 것들은 더더욱 무시무시한 벌이였으면 좋겠다. 그렇게 돌고 돌아 어느 생에는 누구도 그 누구를 침범하지 않는 때가 왔으면 참 좋겠다.부디 모든 동물들이 스스로 선택한 삶과 죽음에 놓일 수 있길...그리고, 그들만큼 순수한 어린 아이들에게도 아픔이 없기를. #어른이랑사람이제일나빠@animal_kara by @easy_repost_app----------------------------------------12년 동안 제주 마린파크에 갇혀 강제로 체험에 동원되던 돌고래 화순이가 끝내 고향 바다로 돌아가지 못한 채 결국 수족관에서 생을 마감했습니다.⠀얼마 전 동물권행동 카라는 예약제로 운영되는 마린파크가 예약을 받지 않고 있으며 전화도 불통임을 확인했습니다. 계속 전화를 시도했지만, 전화는 계속 불통이고 예약 창도 열리지 않았습니다. 화순이의 안위에 문제가 생겼을지 모른다는 불안감이 급습했고 제주도에서 해양동물 보호 활동을 하는 핫핑크 돌핀스와 제주 도청의 담당 주무관에게 이 사실을 알리고 확인을 요청했습니다. 8월 15일 핫핑크 돌핀스가 현장을 찾아 마린파크가 더 이상 영업을 하지 않는다는 사실을 알려왔고, 8월 18일에 제주 도청이 현장을 방문해 8월 14일에 화순이의 부검이 신청된 것을 확인했습니다.⠀제주 마린파크에서는 11년간 8마리의 돌고래가 폐사했으며 2020년 8월부터 2021년 8월까지 1년 만에 보유 중인 돌고래 4마리가 모두 폐사했습니다. 동물권행동 카라와 많은 동료 단체들이 마린파크의 열악한 환경과 동물 학대에 가까운 체험프로그램을 규탄하고 남은 돌고래를 방류할 것을 끊임없이 요구해왔습니다. ⠀하지만 돌고래 학대에 책임이 있는 제주 마린파크, 제주도청, 해양수산부 모두 시민들의 목소리는 무시한 채 돌고래들의 죽음을 방관해왔습니다. 그리고 그 결과 제주 마린파크의 마지막 생존 돌고래였던 화순이마저 세상을 떠나고 말았습니다.⠀우리는 화순이가 하루를 살더라도 바다에서 자유롭게 헤엄치게 해주고 싶었습니다. 화순이가 저세상에서는 자유롭고 힘차게 바다를 헤엄치길 바라며 화순이의 명복을 빕니다.⠀이제 제주 마린파크에 남은 돌고래는 없습니다. 하지만 아직도 대한민국에는 23마리의 고래류가 감옥과 같은 수족관에서 전시, 체험에 동원되며 학대당하고 있습니다. 좁디좁은 수조에서 많은 동료들과의 다양한 교감이 아닌 벽에 반사되어 돌아오는 자신의 초음파를 하루종일 들으며 서서히 죽어가고 있습니다. ⠀2017년 야생생물법 개정으로 잔인한 방법으로 포획된 동물은 수입이 금지되면서 사실상 고래류 수입이 금지되었습니다. 더 이상 고래류를 수입할 수 없기 때문에 고래류를 보유한 수족관들은 고래류가 모두 폐사하면 돌고래 전시, 체험을 멈출 수밖에 없습니다. 하지만 그런 비참한 결말을 우리는 지켜보고만 있을 수는 없습니다. 지금 당장 수족관에 감금되어있는 고래류의 체험, 전시를 중단하고 고래류의 방류 계획을 세울 것을 모든 수족관과 정부에 요구합니다.⠀#제주마린파크 #마린파크 #제주여행 #고래체험 #가족여행 #화순이 #돌고래 #고래의_집은_바다 #수족관OFF_바다쉼터ON #수족관에가지않겠습니다 #고래감옥 #돌고래감옥 #아쿠아리움 #수족관 #제주도 #원희룡 #롯데아쿠아리움 #장생포 #고래생태체험관 #거제씨월드 #퍼시픽랜드 #아쿠아플라넷제주 #아쿠아플라넷여수 #동물은_인간의_오락도구가_아니다 #전시동물 #그만죽여 #바다쉼터 #대안은없다","['#어른이랑사람이제일나빠@animal_kara', '#제주마린파크', '#마린파크', '#제주여행', '#고래체험', '#가족여행', '#화순이', '#돌고래', '#고래의_집은_바다', '#수족관OFF_바다쉼터ON', '#수족관에가지않겠습니다', '#고래감옥', '#돌고래감옥', '#아쿠아리움', '#수족관', '#제주도', '#원희룡', '#롯데아쿠아리움', '#장생포', '#고래생태체험관', '#거제씨월드', '#퍼시픽랜드', '#아쿠아플라넷제주', '#아쿠아플라넷여수', '#동물은_인간의_오락도구가_아니다', '#전시동물', '#그만죽여', '#바다쉼터', '#대안은없다']",2021-08-19,0,
발리갬성 뿜뿜하는 협재카페!!협재바다 백사장이랑 맞닿아 있는외부자석이 제일 인기가 많대❤+) 여기 노을맛집이니까 노을질때 가야함!..#협재 #호텔샌드 #제주 #제주여행 #제주카페 #제주카페추천 #협재해수욕장 #협재카페 #한림 #한림맛집 #한림카페 #제주맛집,"['#협재', '#호텔샌드', '#제주', '#제주여행', '#제주카페', '#제주카페추천', '#협재해수욕장', '#협재카페', '#한림', '#한림맛집', '#한림카페', '#제주맛집']",2021-08-19,0,
